*
	4	STATUS	0	1	3	4	5	19	29	40	49
*	record	OrderNo	Type	Key	Name	pStation	pStates	pALARM_GROUP	pConfiguredAORGroup	ConfigNormalState
	1224	1224	1	'01049015'	'V_C_Status'	49	214	1	1	0
	1225	1225	1	'01049016'	'A_Status'	49	214	1	1	0
	1226	1226	1	'01049017'	'A_A_Status'	49	214	1	1	0
	1227	1227	1	'01049018'	'A_B_Status'	49	214	1	1	0
	1228	1228	1	'01049019'	'A_C_Status'	49	214	1	1	0
	1229	1229	1	'01049020'	'PF_Status'	49	214	1	1	0
	1230	1230	1	'01049021'	'PF_A_Status'	49	214	1	1	0
	1231	1231	1	'01049022'	'PF_B_Status'	49	214	1	1	0
	1232	1232	1	'01049023'	'PF_C_Status'	49	214	1	1	0
	1233	1233	1	'01049024'	'KW_Status'	49	214	1	1	0
	1234	1234	1	'01049025'	'AC_LOSS_Status'	49	215	1	1	1
	1235	1235	1	'01050001'	'PMPA_WITH_DG_STATUS'	50	214	1	1	0
	1236	1236	1	'01050002'	'PMPA_DG_STATUS'	50	214	1	1	0
	1237	1237	1	'01050003'	'PMPA_WITHOUT_DG_STATUS'	50	214	1	1	0
	1238	1238	1	'01050004'	'DS1_Signal_Status'	50	216	1	1	0
	1239	1239	1	'01050005'	'DS2_Signal_Status'	50	216	1	1	0
	1240	1240	1	'01050006'	'DS3_Signal_Status'	50	216	1	1	0
	1241	1241	1	'01050007'	'SPC_Load_Faillure'	50	216	1	1	0
	1242	1242	1	'01001123'	'SANTEE_ICCP_SRV'	1	208	1	1	1
	1243	1243	1	'01001124'	'DUKE_ICCP_SRV_REV'	1	208	1	1	1
	1244	1244	1	'01001125'	'SANTEE_ICCP_SRV_REV'	1	208	1	1	1
	1245	1245	1	'01001126'	'ROC09_CHK_RTU'	1	208	1	1	1
	1246	1246	1	'01001127'	'ROC09_PRI_RTU'	1	208	1	1	1
	1247	1247	1	'01051001'	'KVAR_COMP_Status'	51	214	1	1	0
	1248	1248	1	'01051002'	'FREQUENCY_Status'	51	214	1	1	0
	1249	1249	1	'01051003'	'A_N_Status'	51	214	1	1	0
	1250	1250	1	'01051004'	'KW_COMP_Status'	51	214	1	1	0
	1251	1251	1	'01051005'	'KW_A_Status'	51	214	1	1	0
	1252	1252	1	'01051006'	'KW_B_Status'	51	214	1	1	0
	1253	1253	1	'01051007'	'KW_C_Status'	51	214	1	1	0
	1254	1254	1	'01051008'	'KVAR_Status'	51	214	1	1	0
	1255	1255	1	'01051009'	'KVAR_A_Status'	51	214	1	1	0
	1256	1256	1	'01051010'	'KVAR_B_Status'	51	214	1	1	0
	1257	1257	1	'01051011'	'KVAR_C_Status'	51	214	1	1	0
	1258	1258	1	'01051012'	'V_Status'	51	214	1	1	0
	1259	1259	1	'01051013'	'V_A_Status'	51	214	1	1	0
	1260	1260	1	'01051014'	'V_B_Status'	51	214	1	1	0
	1261	1261	1	'01051015'	'V_C_Status'	51	214	1	1	0
	1262	1262	1	'01051016'	'A_Status'	51	214	1	1	0
	1263	1263	1	'01051017'	'A_A_Status'	51	214	1	1	0
	1264	1264	1	'01051018'	'A_B_Status'	51	214	1	1	0
	1265	1265	1	'01051019'	'A_C_Status'	51	214	1	1	0
	1266	1266	1	'01051020'	'PF_Status'	51	214	1	1	0
	1267	1267	1	'01051021'	'PF_A_Status'	51	214	1	1	0
	1268	1268	1	'01051022'	'PF_B_Status'	51	214	1	1	0
	1269	1269	1	'01051023'	'PF_C_Status'	51	214	1	1	0
	1270	1270	1	'01051024'	'KW_Status'	51	214	1	1	0
	1271	1271	1	'01051025'	'AC_LOSS_Status'	51	215	1	1	1
	1272	1272	1	'01012024'	'FREQUENCY_Status'	12	214	1	1	0
	1273	1273	1	'01012025'	'KVAR_COMP_Status'	12	214	1	1	0
	1274	1274	1	'01001128'	'ROCKHILL_SRV2'	1	208	1	1	1
	1275	1275	1	'01001129'	'ROC12_CHK_RTU'	1	208	1	1	1
	1276	1276	1	'01001130'	'ROC12_PRI_RTU'	1	208	1	1	1
	1277	1277	1	'01052001'	'A_A_Status'	52	214	1	1	0
	1278	1278	1	'01052002'	'A_B_Status'	52	214	1	1	0
	1279	1279	1	'01052003'	'A_C_Status'	52	214	1	1	0
	1280	1280	1	'01052004'	'A_N_Status'	52	214	1	1	0
	1281	1281	1	'01052005'	'A_Status'	52	214	1	1	0
	1282	1282	1	'01052006'	'AC_LOSS_Status'	52	215	1	1	1
	1283	1283	1	'01052007'	'FREQUENCY_Status'	52	214	1	1	0
	1284	1284	1	'01052008'	'KVAR_A_Status'	52	214	1	1	0
	1285	1285	1	'01052009'	'KVAR_B_Status'	52	214	1	1	0
	1286	1286	1	'01052010'	'KVAR_C_Status'	52	214	1	1	0
	1287	1287	1	'01052011'	'KVAR_COMP_Status'	52	214	1	1	0
	1288	1288	1	'01052012'	'KVAR_Status'	52	214	1	1	0
	1289	1289	1	'01052013'	'KW_A_Status'	52	214	1	1	0
	1290	1290	1	'01052014'	'KW_B_Status'	52	214	1	1	0
	1291	1291	1	'01052015'	'KW_C_Status'	52	214	1	1	0
	1292	1292	1	'01052016'	'KW_COMP_Status'	52	214	1	1	0
	1293	1293	1	'01052017'	'KW_Status'	52	214	1	1	0
	1294	1294	1	'01052018'	'PF_A_Status'	52	214	1	1	0
	1295	1295	1	'01052019'	'PF_B_Status'	52	214	1	1	0
	1296	1296	1	'01052020'	'PF_C_Status'	52	214	1	1	0
	1297	1297	1	'01052021'	'PF_Status'	52	214	1	1	0
	1298	1298	1	'01052022'	'V_A_Status'	52	214	1	1	0
	1299	1299	1	'01052023'	'V_B_Status'	52	214	1	1	0
	1300	1300	1	'01052024'	'V_C_Status'	52	214	1	1	0
	1301	1301	1	'01052025'	'V_Status'	52	214	1	1	0
	1302	1302	1	'01038005'	'AUX_LED2'	38	217	1	1	0
	1303	1303	1	'01038006'	'ATS_POSITION'	38	218	1	1	0
	1304	1304	1	'01038007'	'ATS_STATUS'	38	218	1	1	0
	1305	1305	1	'01038008'	'ATS_MODE_ALARM'	38	203	1	1	0
	1306	1306	1	'01038009'	'CONTROL_TEST1'	38	204	1	1	0
	1307	1307	1	'01038010'	'CONTROL_TEST2'	38	204	1	1	0
	1308	1308	1	'01001131'	'NEW06A_CHK_RTU'	1	208	1	1	1
	1309	1309	1	'01001132'	'NEW06A_PRI_RTU'	1	208	1	1	1
	1310	1310	1	'01001133'	'NEW06B_CHK_RTU'	1	208	1	1	1
	1311	1311	1	'01001134'	'NEW06B_PRI_RTU'	1	208	1	1	1
	1312	1312	1	'01053001'	'DC_LOSS_Status'	53	215	1	1	0
	1313	1313	1	'01054001'	'KVAR_COMP_Status'	54	214	1	1	0
	1314	1314	1	'01054002'	'FREQUENCY_Status'	54	214	1	1	0
	1315	1315	1	'01054003'	'A_N_Status'	54	214	1	1	0
	1316	1316	1	'01054004'	'KW_COMP_Status'	54	214	1	1	0
	1317	1317	1	'01054005'	'KW_A_Status'	54	214	1	1	0
	1318	1318	1	'01054006'	'KW_B_Status'	54	214	1	1	0
	1319	1319	1	'01054007'	'KW_C_Status'	54	214	1	1	0
	1320	1320	1	'01054008'	'KVAR_Status'	54	214	1	1	0
	1321	1321	1	'01054009'	'KVAR_A_Status'	54	214	1	1	0
	1322	1322	1	'01054010'	'KVAR_B_Status'	54	214	1	1	0
	1323	1323	1	'01054011'	'KVAR_C_Status'	54	214	1	1	0
	1324	1324	1	'01054012'	'V_Status'	54	214	1	1	0
	1325	1325	1	'01054013'	'V_A_Status'	54	214	1	1	0
	1326	1326	1	'01054014'	'V_B_Status'	54	214	1	1	0
	1327	1327	1	'01054015'	'V_C_Status'	54	214	1	1	0
	1328	1328	1	'01054016'	'A_Status'	54	214	1	1	0
	1329	1329	1	'01054017'	'A_A_Status'	54	214	1	1	0
	1330	1330	1	'01054018'	'A_B_Status'	54	214	1	1	0
	1331	1331	1	'01054019'	'A_C_Status'	54	214	1	1	0
	1332	1332	1	'01054020'	'PF_Status'	54	214	1	1	0
	1333	1333	1	'01054021'	'PF_A_Status'	54	214	1	1	0
	1334	1334	1	'01054022'	'PF_B_Status'	54	214	1	1	0
	1335	1335	1	'01054023'	'PF_C_Status'	54	214	1	1	0
	1336	1336	1	'01054024'	'KW_Status'	54	214	1	1	0
	1337	1337	1	'01054025'	'AC_LOSS_Status'	54	215	1	1	1
	1338	1338	1	'01053002'	'KVAR_COMP_Status'	53	214	1	1	0
	1339	1339	1	'01053003'	'FREQUENCY_Status'	53	214	1	1	0
	1340	1340	1	'01053004'	'A_N_Status'	53	214	1	1	0
	1341	1341	1	'01053005'	'KW_COMP_Status'	53	214	1	1	0
	1342	1342	1	'01053006'	'KW_A_Status'	53	214	1	1	0
	1343	1343	1	'01053007'	'KW_B_Status'	53	214	1	1	0
	1344	1344	1	'01053008'	'KW_C_Status'	53	214	1	1	0
	1345	1345	1	'01053009'	'KVAR_Status'	53	214	1	1	0
	1346	1346	1	'01053010'	'KVAR_A_Status'	53	214	1	1	0
	1347	1347	1	'01053011'	'KVAR_B_Status'	53	214	1	1	0
	1348	1348	1	'01053012'	'KVAR_C_Status'	53	214	1	1	0
	1349	1349	1	'01053013'	'V_Status'	53	214	1	1	0
	1350	1350	1	'01053014'	'V_A_Status'	53	214	1	1	0
	1351	1351	1	'01053015'	'V_B_Status'	53	214	1	1	0
	1352	1352	1	'01053016'	'V_C_Status'	53	214	1	1	0
	1353	1353	1	'01053017'	'A_Status'	53	214	1	1	0
	1354	1354	1	'01053018'	'A_A_Status'	53	214	1	1	0
	1355	1355	1	'01053019'	'A_B_Status'	53	214	1	1	0
	1356	1356	1	'01053020'	'A_C_Status'	53	214	1	1	0
	1357	1357	1	'01053021'	'PF_Status'	53	214	1	1	0
	1358	1358	1	'01053022'	'PF_A_Status'	53	214	1	1	0
	1359	1359	1	'01053023'	'PF_B_Status'	53	214	1	1	0
	1360	1360	1	'01053024'	'PF_C_Status'	53	214	1	1	0
	1361	1361	1	'01053025'	'KW_Status'	53	214	1	1	0
	1362	1362	1	'01001135'	'DUKE_ICCP_SRV_TEST'	1	208	1	1	1
	1363	1363	1	'01001136'	'REPLICATOR'	1	208	1	1	1
	1364	1364	1	'01001137'	'REPLICATOR_1'	1	208	1	1	1
	1365	1365	1	'01001138'	'REPLICATOR_2'	1	208	1	1	1
	1366	1366	1	'01001139'	'ROC07B_PRI_RTU'	1	208	1	1	1
	1367	1367	1	'01001140'	'ROC07B_CHK_RTU'	1	208	1	1	1
	1368	1368	1	'01056001'	'KW_COMP_Status'	56	214	1	1	0
	1369	1369	1	'01056002'	'FREQUENCY_Status'	56	214	1	1	0
	1370	1370	1	'01056003'	'A_N_Status'	56	214	1	1	0
	1371	1371	1	'01056004'	'KVAR_COMP_Status'	56	214	1	1	0
	1372	1372	1	'01056005'	'KW_Status'	56	214	1	1	0
	1373	1373	1	'01056006'	'KW_A_Status'	56	214	1	1	0
	1374	1374	1	'01056007'	'KW_B_Status'	56	214	1	1	0
	1375	1375	1	'01056008'	'KW_C_Status'	56	214	1	1	0
	1376	1376	1	'01056009'	'KVAR_Status'	56	214	1	1	0
	1377	1377	1	'01056010'	'KVAR_A_Status'	56	214	1	1	0
	1378	1378	1	'01056011'	'KVAR_B_Status'	56	214	1	1	0
	1379	1379	1	'01056012'	'KVAR_C_Status'	56	214	1	1	0
	1380	1380	1	'01056013'	'V_Status'	56	214	1	1	0
	1381	1381	1	'01056014'	'V_A_Status'	56	214	1	1	0
	1382	1382	1	'01056015'	'V_B_Status'	56	214	1	1	0
	1383	1383	1	'01056016'	'V_C_Status'	56	214	1	1	0
	1384	1384	1	'01056017'	'A_Status'	56	214	1	1	0
	1385	1385	1	'01056018'	'A_A_Status'	56	214	1	1	0
	1386	1386	1	'01056019'	'A_B_Status'	56	214	1	1	0
	1387	1387	1	'01056020'	'A_C_Status'	56	214	1	1	0
	1388	1388	1	'01056021'	'PF_Status'	56	214	1	1	0
	1389	1389	1	'01056022'	'PF_A_Status'	56	214	1	1	0
	1390	1390	1	'01056023'	'PF_B_Status'	56	214	1	1	0
	1391	1391	1	'01056024'	'PF_C_Status'	56	214	1	1	0
	1392	1392	1	'01056025'	'AC_LOSS_Status'	56	215	1	1	1
	1393	1393	1	'01001141'	'JEMSTAR2_TEST_RTU'	1	208	1	1	1
	1394	1394	1	'01057001'	'KVAR_COMP_Status'	57	214	1	1	0
	1395	1395	1	'01057002'	'FREQUENCY_Status'	57	214	1	1	0
	1396	1396	1	'01057003'	'A_N_Status'	57	214	1	1	0
	1397	1397	1	'01057004'	'KW_COMP_Status'	57	214	1	1	0
	1398	1398	1	'01057005'	'KW_A_Status'	57	214	1	1	0
	1399	1399	1	'01057006'	'KW_B_Status'	57	214	1	1	0
	1400	1400	1	'01057007'	'KW_C_Status'	57	214	1	1	0
	1401	1401	1	'01057008'	'KVAR_Status'	57	214	1	1	0
	1402	1402	1	'01057009'	'UseMe'	57	214	1	1	0
	1403	1403	1	'01057010'	'KVAR_A_Status'	57	214	1	1	0
	1404	1404	1	'01057011'	'KVAR_B_Status'	57	214	1	1	0
	1405	1405	1	'01057012'	'KVAR_C_Status'	57	214	1	1	0
	1406	1406	1	'01057013'	'V_Status'	57	214	1	1	0
	1407	1407	1	'01057014'	'V_A_Status'	57	214	1	1	0
	1408	1408	1	'01057015'	'V_B_Status'	57	214	1	1	0
	1409	1409	1	'01057016'	'V_C_Status'	57	214	1	1	0
	1410	1410	1	'01057017'	'A_Status'	57	214	1	1	0
	1411	1411	1	'01057018'	'A_A_Status'	57	214	1	1	0
	1412	1412	1	'01057019'	'A_B_Status'	57	214	1	1	0
	1413	1413	1	'01057020'	'A_C_Status'	57	214	1	1	0
	1414	1414	1	'01057021'	'PF_Status'	57	214	1	1	0
	1415	1415	1	'01057022'	'PF_A_Status'	57	214	1	1	0
	1416	1416	1	'01057023'	'PF_B_Status'	57	214	1	1	0
	1417	1417	1	'01057024'	'PF_C_Status'	57	214	1	1	0
	1418	1418	1	'01057025'	'KW_Status'	57	214	1	1	0
	1419	1419	1	'01057026'	'SCADA_Exchange_Test_Status'	57	208	1	1	0
	1420	1420	1	'01001142'	'JM2_TEST_CL'	1	208	1	1	1
	1421	1421	1	'01062001'	'WTP1_52A'	62	201	1	1	0
	1422	1422	1	'01058001'	'KVAR_COMP_Status'	58	214	1	1	0
	1423	1423	1	'01058002'	'FREQUENCY_Status'	58	214	1	1	0
	1424	1424	1	'01058003'	'A_N_Status'	58	214	1	1	0
	1425	1425	1	'01058004'	'KW_COMP_Status'	58	214	1	1	0
	1426	1426	1	'01058005'	'KW_A_Status'	58	214	1	1	0
	1427	1427	1	'01058006'	'KW_B_Status'	58	214	1	1	0
	1428	1428	1	'01058007'	'KW_C_Status'	58	214	1	1	0
	1429	1429	1	'01058008'	'KVAR_Status'	58	214	1	1	0
	1430	1430	1	'01058009'	'KVAR_A_Status'	58	214	1	1	0
	1431	1431	1	'01058010'	'KVAR_B_Status'	58	214	1	1	0
	1432	1432	1	'01058011'	'KVAR_C_Status'	58	214	1	1	0
	1433	1433	1	'01058012'	'V_Status'	58	214	1	1	0
	1434	1434	1	'01058013'	'V_A_Status'	58	214	1	1	0
	1435	1435	1	'01058014'	'V_B_Status'	58	214	1	1	0
	1436	1436	1	'01058015'	'V_C_Status'	58	214	1	1	0
	1437	1437	1	'01058016'	'A_Status'	58	214	1	1	0
	1438	1438	1	'01058017'	'A_A_Status'	58	214	1	1	0
	1439	1439	1	'01058018'	'A_B_Status'	58	214	1	1	0
	1440	1440	1	'01058019'	'A_C_Status'	58	214	1	1	0
	1441	1441	1	'01058020'	'PF_Status'	58	214	1	1	0
	1442	1442	1	'01058021'	'PF_A_Status'	58	214	1	1	0
	1443	1443	1	'01058022'	'PF_B_Status'	58	214	1	1	0
	1444	1444	1	'01058023'	'PF_C_Status'	58	214	1	1	0
	1445	1445	1	'01058024'	'KW_Status'	58	214	1	1	0
	1446	1446	1	'01018026'	'PSU_Failure'	18	215	1	1	0
	1447	1447	1	'01001143'	'GAFFNEY_SRV_WEBSRV'	1	208	1	1	1
	1448	1448	1	'01062002'	'GDS_LowWill_52A'	62	201	1	1	0
	1449	1449	1	'01062003'	'GDS_PeakShaveGen_52A'	62	201	1	1	0
	1450	1450	1	'01062004'	'GDS_UnionMont_52A'	62	201	1	1	0
	1451	1451	1	'01062005'	'GDS_UppWill_52A'	62	201	1	1	0
	1452	1452	1	'01062006'	'LowWill_CherFin_52A'	62	201	1	1	0
	1453	1453	1	'01062007'	'LowWill_Dogwood_52A'	62	201	1	1	0
	1454	1454	1	'01062008'	'LowWill_EastGaff_52A'	62	201	1	1	0
	1455	1455	1	'01062009'	'LowWill_ThirdSt_52A'	62	201	1	1	0
	1456	1456	1	'01062010'	'Suez_204_SubtransBkr_52A'	62	201	1	1	0
	1457	1457	1	'01062011'	'Suez_214_StationBkr_52A'	62	201	1	1	0
	1458	1458	1	'01062012'	'Suez_Buford_52A'	62	201	1	1	0
	1459	1459	1	'01062013'	'Suez_Hyatt_52A'	62	201	1	1	0
	1460	1460	1	'01062014'	'Suez_Rutledge_52A'	62	201	1	1	0
	1461	1461	1	'01062015'	'Suez_Willis_52A'	62	201	1	1	0
	1462	1462	1	'01062016'	'Timken_Sub_RTAC_52A'	62	201	1	1	0
	1463	1463	1	'01062017'	'Union_Oneal_52A'	62	201	1	1	0
	1464	1464	1	'01062018'	'Union_Wilk_52A'	62	201	1	1	0
	1465	1465	1	'01062019'	'UppWill_Hosp_52A'	62	201	1	1	0
	1466	1466	1	'01062020'	'UppWill_MeadowCrk_52A'	62	201	1	1	0
	1467	1467	1	'01062021'	'UppWill_Oak_52A'	62	201	1	1	0
	1468	1468	1	'01062022'	'UppWill_Robinson_52A'	62	201	1	1	0
	1469	1469	1	'01001144'	'GAFFNEY_SRV_COMMLINE'	1	208	1	1	1
	1470	1470	1	'01001145'	'REPLICATOR_3'	1	201	1	1	0
	1471	1471	1	'01001146'	'REPLICATOR_4'	1	201	1	1	0
	1472	1472	1	'01001147'	'REPLICATOR_5'	1	201	1	1	0
	1473	1473	1	'01001148'	'REPLICATOR_6'	1	201	1	1	0
	1474	1474	1	'01001149'	'REPLICATOR_7'	1	201	1	1	0
	1475	1475	1	'01001150'	'Dummy2'	1	208	1	1	0
	1476	1476	1	'01062023'	'WTP2_52A'	62	201	1	1	0
	1477	1477	1	'01038011'	'STAR'	38	201	1	1	0
	1478	1478	1	'01063001'	'GCPW_RTU'	63	208	1	1	1
	1479	1479	1	'01063002'	'GCPW_RTU_COMMLINE'	63	208	1	1	1
	1480	1480	1	'01038012'	'ALARM'	38	203	1	1	0
	1481	1481	1	'01065001'	'IMPORT_STATUS'	65	220	1	1	0
	1482	1482	1	'01038013'	'LOAD_TEST_STATUS'	38	217	1	1	0
	1483	1483	1	'01038014'	'TEST_STATUS'	38	217	1	1	0
	1484	1484	1	'01038015'	'GEN_STATUS'	38	217	1	1	0
	1485	1485	1	'01038016'	'GRID_STATUS'	38	220	1	1	1
	1486	1486	1	'01062024'	'WTP_52A'	62	201	1	1	0
	1487	1487	1	'01066001'	'CORH_RTU'	66	208	1	1	1
	1488	1488	1	'01066002'	'CORH_RTU_COMMLINE'	66	208	1	1	1
	1489	1489	1	'01001151'	'ION_TEST_CL'	1	208	1	1	1
	1490	1490	1	'01001152'	'RTAC_DE'	1	208	1	1	1
	1491	1491	1	'01001153'	'ABB02_PRI_RTU'	1	208	1	1	1
	1492	1492	1	'01001154'	'ABB02_CHK_RTU'	1	208	1	1	1
	1493	1493	1	'01067001'	'ACLOSS_Status'	67	215	1	1	1
	1494	1494	1	'01067002'	'KW_COMP_Status'	67	214	1	1	0
	1495	1495	1	'01067003'	'KW_A_Status'	67	214	1	1	0
	1496	1496	1	'01067004'	'KW_B_Status'	67	214	1	1	0
	1497	1497	1	'01067005'	'KW_C_Status'	67	214	1	1	0
	1498	1498	1	'01067006'	'KVAR_Status'	67	214	1	1	0
	1499	1499	1	'01067007'	'KVAR_A_Status'	67	214	1	1	0
	1500	1500	1	'01067008'	'KVAR_B_Status'	67	214	1	1	0
	1501	1501	1	'01067009'	'KVAR_C_Status'	67	214	1	1	0
	1502	1502	1	'01067010'	'V_Status'	67	214	1	1	0
	1503	1503	1	'01067011'	'V_A_Status'	67	214	1	1	0
	1504	1504	1	'01067012'	'V_B_Status'	67	214	1	1	0
	1505	1505	1	'01067013'	'V_C_Status'	67	214	1	1	0
	1506	1506	1	'01067014'	'A_Status'	67	214	1	1	0
	1507	1507	1	'01067015'	'A_A_Status'	67	214	1	1	0
	1508	1508	1	'01067016'	'A_B_Status'	67	214	1	1	0
	1509	1509	1	'01067017'	'A_C_Status'	67	214	1	1	0
	1510	1510	1	'01067018'	'PF_Status'	67	214	1	1	0
	1511	1511	1	'01067019'	'PF_A_Status'	67	214	1	1	0
	1512	1512	1	'01067020'	'PF_B_Status'	67	214	1	1	0
	1513	1513	1	'01067021'	'PF_C_Status'	67	214	1	1	0
	1514	1514	1	'01067022'	'KVAR_COMP_Status'	67	214	1	1	0
	1515	1515	1	'01067023'	'KW_Status'	67	214	1	1	0
	1516	1516	1	'01067024'	'FREQUENCY_Status'	67	214	1	1	0
	1517	1517	1	'01067025'	'A_N_Status'	67	214	1	1	0
 0
